window_id,vehicle_model,attack_type,label,source_file,start_frame_idx,end_frame_idx,frame_count,unique_can_id_count,can_id_entropy,most_common_can_id_ratio,mean_inter_arrival_time,std_inter_arrival_time,mean_dlc,std_dlc,byte_mean_0,byte_std_0,byte_mean_1,byte_std_1,byte_mean_2,byte_std_2,byte_mean_3,byte_std_3,byte_mean_4,byte_std_4,byte_mean_5,byte_std_5,byte_mean_6,byte_std_6,byte_mean_7,byte_std_7,block_id,split,source_trace,physical_vehicle,window_uid,anomaly_score,local_alert,weak_signal,message_rate,burstiness,payload_entropy
733,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2000,2100,100.0,40.0,5.083374165995178,0.05,0.00044478792132753313,0.0004217457642215679,7.52,1.1443775600735975,52.52,73.48815959050818,70.48,83.25977179887055,51.39,70.57519323388354,79.58,87.809359410031,68.7741935483871,92.0766544883609,90.68131868131869,93.19233085468575,50.72093023255814,66.02847362590798,74.36585365853658,75.3677993276358,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::733::train,0.7121212121212122,0,1,100.0,0.9481930506785335,2.0586330905148578
734,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2050,2150,100.0,44.0,5.227759784966878,0.05,0.0004042326801955098,0.0004108334401828794,7.5,1.1874342087037917,61.07,82.4583840491675,72.91,84.12456181163739,52.54,73.72359459494633,74.68,87.33245444850385,57.82608695652174,86.93833505467767,77.26666666666667,90.81309254605185,55.651162790697676,72.07001883534504,70.47560975609755,71.95852897968996,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::734::train,0.14267676767676768,0,0,100.0,1.0163265960030285,2.069911901816903
735,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2100,2200,100.0,46.0,5.296307314686725,0.04,0.00038063646566988243,0.00036994249108705546,7.5,1.1874342087037917,64.52,87.53930317291771,70.07,83.58053062765275,49.3,73.21823543353118,66.76,83.29203083128661,53.94565217391305,85.70162650407653,78.63333333333334,91.08536289291125,49.27906976744186,69.03970060479539,69.51219512195122,72.50521325284117,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::735::train,0.63510101010101,0,1,100.0,0.971902464819103,2.066412651693113
736,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2150,2250,100.0,46.0,5.296307314686725,0.04,0.00039980628273703837,0.0003996706270501613,7.46,1.2362847568420472,63.11,86.96135866003934,69.5,85.30609591348089,48.02,71.18609133812589,65.11,79.06325252606295,61.31868131868132,89.47144907990975,76.04494382022472,89.2078635764429,48.1764705882353,69.86898267818438,74.54320987654322,74.06587814740385,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::736::train,0.6123737373737373,0,1,100.0,0.999658196104029,2.0666224602168177
737,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2200,2300,100.0,45.0,5.263856189709803,0.04,0.0003831314318107836,0.00037303825304510236,7.5,1.1874342087037917,60.26,87.03351308547761,68.0,82.50503014968238,49.28,70.95168496942127,69.91,81.80367901262143,58.69565217391305,88.49339684656836,81.05555555555556,90.56493816423306,42.46511627906977,66.47270775400435,79.08536585365853,79.08997673528614,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::737::train,0.7996632996632996,0,1,100.0,0.9736535518072078,2.058966245284414
738,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2250,2350,100.0,42.0,5.155566975481028,0.05,0.00044434479992799087,0.0004623185620681063,7.5,1.1874342087037917,57.16,85.29592252857108,65.09,80.93974240136919,47.75,66.63428171744631,77.68,88.01646209658738,58.141304347826086,87.33525876978686,87.07777777777778,93.73843368980134,39.151162790697676,61.66008045651361,82.86585365853658,81.88209283298939,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::738::train,0.6317340067340067,0,1,100.0,1.040447692187094,2.0480320818376563
739,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2300,2400,100.0,40.0,5.083374165995177,0.05,0.0004347671161998402,0.00043894019763726926,7.42,1.2820296408429877,59.18,85.67594528220859,62.79,78.93292025511282,54.09,72.81374801505551,79.81,86.70694262860387,60.644444444444446,87.50953105057391,82.125,93.0880341519399,43.04761904761905,60.92929250210654,79.9625,73.70879251317308,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::739::train,0.2478956228956229,0,0,100.0,1.0095961071706356,2.058557855442684
740,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2350,2450,100.0,35.0,4.911439672003282,0.05,0.0004374860513089883,0.00045261021339681253,7.43,1.2430205147140574,61.36,87.8779289696793,64.74,76.76387431598278,53.1,73.48108600177328,78.32,85.3473936333149,63.604395604395606,90.1636947380182,85.91011235955057,92.7642463633385,46.142857142857146,62.88465307081478,74.72151898734177,71.47522128998392,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::740::train,0.7424242424242424,0,1,100.0,1.0345682507461071,2.0618364615249676
741,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2400,2500,100.0,37.0,4.983632481489133,0.05,0.00043938376686789775,0.0004316522679355296,7.45,1.2031209415515967,58.68,85.20902299639398,71.6,82.3051638720196,52.53,72.79772729968978,78.32,85.83540994251732,63.81521739130435,89.39773479133746,90.86666666666666,93.73700798866297,52.61904761904762,72.55571008376693,69.54430379746836,71.21314013798836,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::741::train,0.32575757575757575,0,0,100.0,0.9824015316063678,2.062901200519876
742,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2450,2550,100.0,39.0,5.07292035042045,0.05,0.00043008062574598525,0.0004410179216732021,7.52,1.1443775600735975,53.32,80.26953095664632,71.0,83.49419141473255,56.1,76.53019012128482,77.95,87.82259105719895,58.655913978494624,85.74750312972296,93.45054945054945,94.85920900294887,66.15116279069767,81.71981591145081,69.51219512195122,65.93996602646746,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::742::train,0.5854377104377104,0,1,100.0,1.0254284193337662,2.0637826681566755
743,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2500,2600,100.0,40.0,5.109016755163378,0.05,0.0004216059289797388,0.0004550136305148791,7.5,1.1874342087037917,52.68,78.57568071610962,66.63,81.45595803868493,53.89,73.88205397794516,73.3,85.38214098978779,59.95652173913044,86.86007150978122,86.3,95.2755594169996,67.97674418604652,82.38790506517071,71.73170731707317,66.89399126839999,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::743::train,0.14646464646464646,0,0,100.0,1.0792366046164903,2.0674125825924925
744,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2550,2650,100.0,47.0,5.303856189706917,0.04,0.00038887756039397887,0.00040116373472601403,7.46,1.2362847568420472,56.43,81.1901785932264,67.5,82.70822208220898,50.45,72.41275785384782,64.59,80.62829466136563,51.879120879120876,82.46675456217709,77.42696629213484,95.01601138169559,46.023529411764706,68.0658809701978,73.11111111111111,73.92805979255344,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::744::train,0.48148148148148145,0,0,100.0,1.0315912873149624,2.064097166410803
745,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2600,2700,100.0,44.0,5.236307314689611,0.04,0.0004041122667717211,0.00042373094293555606,7.5,1.1874342087037917,60.38,82.73037894268344,69.76,84.86814714602882,50.87,72.62005990082906,68.45,85.38271195037083,54.16304347826087,83.89399071264737,77.56666666666666,92.0508374033972,38.54651162790697,60.42651831553956,69.7560975609756,74.93599886726263,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::745::train,0.6397306397306397,0,1,100.0,1.0485449941313525,2.059502475897958
746,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2650,2750,100.0,46.0,5.296307314686725,0.04,0.00039117023198291507,0.00039518999590598236,7.5,1.1874342087037917,59.17,79.67974083793194,62.33,83.30726919062947,48.68,70.93248621048045,70.99,84.94874866647535,53.79347826086956,81.30879652441996,71.27777777777777,89.74755060449378,45.53488372093023,70.00277364511876,62.52439024390244,73.9245207692932,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::746::train,0.29545454545454547,0,0,100.0,1.0102736694175987,2.0680636907476426
747,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2700,2800,100.0,46.0,5.283856189708359,0.04,0.00039920180734961925,0.0004197779012624286,7.54,1.135077089893017,61.39,83.31733253051252,57.1,77.16469399926369,48.97,70.82986022857872,67.33,82.80773574974744,51.25806451612903,78.82455040652968,73.38461538461539,91.79740823638761,51.45977011494253,70.48172577989752,62.0,71.96434860317655,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::747::train,0.31102693602693604,0,0,100.0,1.0515404539597584,2.070386210778936
748,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2750,2850,100.0,39.0,5.081467880143183,0.05,0.0004242333498868075,0.0004490066236485898,7.5,1.1874342087037917,63.2,86.83720400842027,62.44,78.07974385203887,52.2,72.06497068618013,72.97,85.42159621547704,62.04347826086956,86.28402454828776,71.85555555555555,87.92390158049062,56.44186046511628,69.0270598525499,66.6219512195122,66.85051402540623,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::748::train,0.13173400673400673,0,0,100.0,1.0583928995103578,2.073964431986597
749,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2800,2900,100.0,38.0,5.036823945677525,0.05,0.00043524154508956756,0.0004619779865253502,7.42,1.2820296408429877,55.62,82.3294333759197,62.29,78.41202650104128,50.84,73.16812420719832,71.35,81.28694544636303,63.9,88.27306749198446,63.82954545454545,84.14290084986227,55.214285714285715,71.33323399446321,73.8375,66.01921003579184,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::749::train,0.45496632996632996,0,0,100.0,1.0614265350145877,2.072219795459178
750,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2850,2950,100.0,35.0,4.911439672003282,0.05,0.00042520147381406843,0.00045836770620836706,7.39,1.2875946567146042,51.04,76.5613375013786,63.17,80.52851110010664,43.62,65.03887760409154,67.49,77.11283874945858,63.98888888888889,88.72447920318577,64.7159090909091,83.65390672608895,54.30120481927711,72.16058646873837,79.34615384615384,67.79207028037577,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::750::train,0.9423400673400674,1,0,100.0,1.0779986816558387,2.064949394393856
751,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2900,3000,100.0,37.0,4.992180011211866,0.05,0.0004205270247025923,0.0004339706863115989,7.39,1.3182943525631896,48.22,73.78706932789783,67.66,83.62370716489434,42.25252525252525,60.02799741304951,71.53535353535354,81.41988851059078,66.67032967032966,91.76990516121236,65.07865168539325,82.59420562410193,51.54216867469879,71.22242458644293,79.34615384615384,74.69902462602101,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::751::train,0.8981481481481481,1,0,100.0,1.0319661492679675,2.060042787934141
752,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2950,3050,100.0,39.0,5.09856293958865,0.04,0.0004165967305501302,0.00044654681671968334,7.39,1.3333791658789331,45.09,71.43123896447547,73.05,84.89126869119109,45.42424242424242,63.358223324284566,71.4040404040404,82.83998439146501,67.98901098901099,93.63707053375141,68.6590909090909,85.98333432120282,50.86746987951807,73.05778717626525,82.37974683544304,75.59406978908915,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::752::train,0.922979797979798,1,0,100.0,1.0718897007192152,2.0571567484516518
753,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3000,3100,100.0,41.0,5.153660689629036,0.04,0.00041313123221349237,0.00043993787979789166,7.43,1.2590075456485557,50.24,76.592443491509,73.78,86.01820504986138,43.23,62.22730188590857,73.95,84.66904688255325,62.62637362637363,89.7173398105048,67.47727272727273,87.6222493113488,47.55952380952381,70.68699469365536,88.8125,79.72391324909987,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::753::train,0.8068181818181818,1,0,100.0,1.0648839414944198,2.0527494297448534
754,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3050,3150,100.0,49.0,5.3438561897040335,0.04,0.0003925164540608724,0.00039200802962442336,7.51,1.236891264420604,55.08,81.85678713460479,67.67,86.7793817677909,38.686868686868685,61.513839530883146,76.61616161616162,87.95932336645724,48.641304347826086,80.01651752331856,64.53846153846153,88.80121121987386,50.793103448275865,74.58577380162386,72.36144578313252,80.50496928660628,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::754::train,0.827020202020202,1,0,100.0,0.998702161060155,2.057620313473273
755,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3100,3200,100.0,46.0,5.283856189708359,0.04,0.0004001000914910827,0.00045246968102752815,7.44,1.3062924634246347,58.92,82.64014520800407,70.29,85.6668308039932,39.73737373737374,63.0378411058355,73.84848484848484,87.24403989788824,48.91208791208791,77.85809130305539,65.50561797752809,89.15963761520278,57.36470588235294,76.14179451505144,63.44444444444444,70.29830618053221,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::755::train,0.5105218855218855,0,0,100.0,1.130888394583679,2.0633059752758824
756,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3150,3250,100.0,43.0,5.2087584396694195,0.04,0.00040494071112738713,0.0004565460955460771,7.47,1.2120643547270913,61.65,85.09481476564832,69.47,81.81802429782816,46.6,68.36592718598938,74.72,84.35177295113601,55.94565217391305,81.90229652914856,67.52808988764045,88.76975518540823,61.917647058823526,79.07869673190505,65.5679012345679,68.1624671841639,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::756::train,0.18813131313131312,0,0,100.0,1.1274365742047654,2.070814470732087
757,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3200,3300,100.0,44.0,5.236307314689611,0.04,0.0004029996467359138,0.0004476851013585526,7.5,1.1874342087037917,63.13,85.98751711731187,65.61,80.73733894549657,46.48,67.6599556606417,74.74,83.29353156158045,56.07608695652174,82.28136162974342,70.34444444444445,88.66793997971823,67.51162790697674,83.00864961739472,70.5609756097561,70.91838276273883,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::757::train,0.21296296296296297,0,0,100.0,1.110879362066931,2.070180650734316
758,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3250,3350,100.0,41.0,5.136565630183569,0.05,0.00042317371175746725,0.0004585751182377618,7.46,1.2362847568420472,66.65,85.77439886119868,68.17,82.32849506701797,47.52,67.36727395404982,71.49,82.00493826593615,64.56043956043956,88.88295906974295,76.49438202247191,89.7235609200207,66.6,80.87131389908727,72.77777777777777,67.85114426284775,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::758::train,0.13594276094276095,0,0,100.0,1.0836543524382038,2.071502066511596
759,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3300,3400,100.0,39.0,5.04727776125225,0.05,0.0004673822961672388,0.0005201638797612568,7.5,1.1874342087037917,67.83,86.88487267643315,73.34,84.78917619602163,46.83,65.80851844556297,70.08,80.87814043361779,66.06521739130434,93.52165575158492,79.32222222222222,90.88170917037374,58.96511627906977,77.5653434470334,71.4390243902439,68.746458456183,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::759::train,0.8198653198653199,1,0,100.0,1.1129278346634195,2.069175640034987
760,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3350,3450,100.0,42.0,5.155566975481027,0.05,0.00043295128176910707,0.0005005762943617305,7.44,1.2435433245367853,61.85,83.97932781345656,73.67,85.2973686581245,42.3,62.567004083622216,72.93,84.39860840084982,60.92307692307692,90.75280164224773,84.12359550561797,91.20699019937913,52.07142857142857,71.63312377502959,75.3,78.48859789803866,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::760::train,0.2558922558922559,0,0,100.0,1.1561927617433998,2.0594205000689354
761,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3400,3500,100.0,38.0,5.019728886232058,0.05,0.0004173023532135318,0.0004603987012368724,7.41,1.2497599769555754,58.93,79.61121215004832,71.63,83.1459746470026,42.89,61.779915020983964,77.85,85.34264760364539,57.83516483516483,82.91505831453355,84.20224719101124,88.02912947087214,47.6144578313253,60.995522514974226,77.91025641025641,83.30730658653826,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::761::train,0.42045454545454547,0,0,100.0,1.103271032191512,2.054649305502942
762,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3450,3550,100.0,35.0,4.911439672003282,0.05,0.00042466683821244675,0.000465007132327652,7.43,1.2430205147140574,54.21,75.63534821761583,69.12,80.26733831391196,44.3,60.2201793421441,76.39,84.74926489356706,56.67032967032967,79.90475854636479,79.52808988764045,86.71030029500731,46.392857142857146,55.54792393727687,75.87341772151899,75.4110033083021,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::762::train,0.7403198653198653,0,1,100.0,1.0949902264438138,2.0568824679747824
763,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3500,3600,100.0,46.0,5.296307314686725,0.04,0.0003991319675638218,0.00045140093666211345,7.42,1.2820296408429877,55.06,79.13947434750878,64.46,77.74669382038056,45.84,67.46091016284913,73.49,86.92588739840393,59.18888888888889,86.38928617271992,75.75,87.85877743701691,54.25,67.73422764923282,73.35,70.50888241916758,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::763::train,0.36574074074074076,0,0,100.0,1.1309537756736017,2.066040888733629
764,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3550,3650,100.0,47.0,5.328758439663647,0.04,0.00039737393157650725,0.00045922183790733455,7.5,1.1874342087037917,60.06,82.24072227309291,65.68,78.4172021944165,43.74,67.60452943405494,70.55,83.67190388654963,56.94565217391305,87.11491213264819,71.26666666666667,85.87016038441087,57.33720930232558,76.8277460879609,70.73170731707317,72.29564112969301,7,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::764::train,0.289983164983165,0,0,100.0,1.1556386712303712,2.0686776732519427
