window_id,vehicle_id,vehicle_model,anomaly_score,local_alert,gnn_campaign_score,cluster_id,vehicles_in_cluster,behavioral_cohesion,eval_dominant_attack_type,final_decision
5034,Chevrolet,Chevrolet,1.0,1,0.8741,-1,0,0.0,,isolated_attack
5035,Chevrolet,Chevrolet,1.0,1,0.8775,-1,0,0.0,,isolated_attack
5036,Chevrolet,Chevrolet,1.0,1,0.8725,-1,0,0.0,,isolated_attack
5037,Chevrolet,Chevrolet,1.0,1,0.8779,-1,0,0.0,,isolated_attack
5038,Chevrolet,Chevrolet,1.0,1,0.8855,-1,0,0.0,,isolated_attack
5039,Chevrolet,Chevrolet,1.0,1,0.8874,-1,0,0.0,,isolated_attack
5040,Chevrolet,Chevrolet,1.0,1,0.8849,-1,0,0.0,,isolated_attack
5041,Chevrolet,Chevrolet,1.0,1,0.8846,-1,0,0.0,,isolated_attack
5042,Chevrolet,Chevrolet,1.0,1,0.87,-1,0,0.0,,isolated_attack
5043,Chevrolet,Chevrolet,0.996712,1,0.8704,-1,0,0.0,,isolated_attack
5044,Chevrolet,Chevrolet,1.0,1,0.8974,-1,0,0.0,,isolated_attack
5045,Chevrolet,Chevrolet,1.0,1,0.897,-1,0,0.0,,isolated_attack
5046,Chevrolet,Chevrolet,1.0,1,0.8801,-1,0,0.0,,isolated_attack
5047,Chevrolet,Chevrolet,0.993058,1,0.8734,-1,0,0.0,,isolated_attack
5048,Chevrolet,Chevrolet,0.993789,1,0.8783,-1,0,0.0,,isolated_attack
5049,Chevrolet,Chevrolet,1.0,1,0.8722,-1,0,0.0,,isolated_attack
5050,Chevrolet,Chevrolet,1.0,1,0.8716,-1,0,0.0,,isolated_attack
5051,Chevrolet,Chevrolet,1.0,1,0.8845,-1,0,0.0,,isolated_attack
5052,Chevrolet,Chevrolet,1.0,1,0.885,-1,0,0.0,,isolated_attack
5053,Chevrolet,Chevrolet,1.0,1,0.878,-1,0,0.0,,isolated_attack
5054,Chevrolet,Chevrolet,1.0,1,0.8743,-1,0,0.0,,isolated_attack
5055,Chevrolet,Chevrolet,1.0,1,0.8912,-1,0,0.0,,isolated_attack
5056,Chevrolet,Chevrolet,1.0,1,0.8828,-1,0,0.0,,isolated_attack
5057,Chevrolet,Chevrolet,1.0,1,0.8858,-1,0,0.0,,isolated_attack
5058,Chevrolet,Chevrolet,1.0,1,0.8741,-1,0,0.0,,isolated_attack
5059,Chevrolet,Chevrolet,1.0,1,0.8709,-1,0,0.0,,isolated_attack
5060,Chevrolet,Chevrolet,1.0,1,0.8885,-1,0,0.0,,isolated_attack
5061,Chevrolet,Chevrolet,1.0,1,0.7973,-1,0,0.0,,isolated_attack
5062,Chevrolet,Chevrolet,1.0,1,0.8163,-1,0,0.0,,isolated_attack
5063,Chevrolet,Chevrolet,1.0,1,0.8244,-1,0,0.0,,isolated_attack
5064,Chevrolet,Chevrolet,1.0,1,0.8239,-1,0,0.0,,isolated_attack
5065,Chevrolet,Chevrolet,1.0,1,0.811,-1,0,0.0,,isolated_attack
5066,Chevrolet,Chevrolet,1.0,1,0.9413,-1,0,0.0,,isolated_attack
5067,Chevrolet,Chevrolet,1.0,1,0.8156,-1,0,0.0,,isolated_attack
5068,Chevrolet,Chevrolet,1.0,1,0.8248,-1,0,0.0,,isolated_attack
5069,Chevrolet,Chevrolet,1.0,1,0.8185,-1,0,0.0,,isolated_attack
5070,Chevrolet,Chevrolet,1.0,1,0.8243,-1,0,0.0,,isolated_attack
5071,Chevrolet,Chevrolet,1.0,1,0.9444,-1,0,0.0,,isolated_attack
5072,Chevrolet,Chevrolet,1.0,1,0.8146,-1,0,0.0,,isolated_attack
5073,Chevrolet,Chevrolet,1.0,1,0.9472,-1,0,0.0,,isolated_attack
5074,Chevrolet,Chevrolet,1.0,1,0.9402,-1,0,0.0,,isolated_attack
5075,Chevrolet,Chevrolet,1.0,1,0.9416,-1,0,0.0,,isolated_attack
5076,Chevrolet,Chevrolet,1.0,1,0.9497,-1,0,0.0,,isolated_attack
5077,Chevrolet,Chevrolet,1.0,1,0.8229,-1,0,0.0,,isolated_attack
5078,Chevrolet,Chevrolet,1.0,1,0.9593,-1,0,0.0,,isolated_attack
5079,Chevrolet,Chevrolet,1.0,1,0.9399,-1,0,0.0,,isolated_attack
5080,Chevrolet,Chevrolet,1.0,1,0.9418,-1,0,0.0,,isolated_attack
5081,Chevrolet,Chevrolet,1.0,1,0.8283,-1,0,0.0,,isolated_attack
5082,Chevrolet,Chevrolet,1.0,1,0.9484,-1,0,0.0,,isolated_attack
5083,Chevrolet,Chevrolet,1.0,1,0.8234,-1,0,0.0,,isolated_attack
5084,Chevrolet,Chevrolet,1.0,1,0.9477,-1,0,0.0,,isolated_attack
5085,Chevrolet,Chevrolet,1.0,1,0.9479,-1,0,0.0,,isolated_attack
5086,Chevrolet,Chevrolet,1.0,1,0.9488,-1,0,0.0,,isolated_attack
5087,Chevrolet,Chevrolet,1.0,1,0.8241,-1,0,0.0,,isolated_attack
5088,Chevrolet,Chevrolet,1.0,1,0.9473,-1,0,0.0,,isolated_attack
5089,Chevrolet,Chevrolet,1.0,1,0.964,-1,0,0.0,,isolated_attack
5090,Chevrolet,Chevrolet,1.0,1,0.9535,-1,0,0.0,,isolated_attack
5091,Chevrolet,Chevrolet,1.0,1,0.9595,-1,0,0.0,,isolated_attack
5092,Chevrolet,Chevrolet,1.0,1,0.9505,-1,0,0.0,,isolated_attack
5093,Chevrolet,Chevrolet,1.0,1,0.9486,-1,0,0.0,,isolated_attack
5094,Chevrolet,Chevrolet,1.0,1,0.9532,-1,0,0.0,,isolated_attack
5095,Chevrolet,Chevrolet,1.0,1,0.9526,-1,0,0.0,,isolated_attack
5096,Chevrolet,Chevrolet,1.0,1,0.9586,-1,0,0.0,,isolated_attack
5097,Chevrolet,Chevrolet,1.0,1,0.9659,-1,0,0.0,,isolated_attack
5098,Chevrolet,Chevrolet,1.0,1,0.9477,-1,0,0.0,,isolated_attack
5099,Chevrolet,Chevrolet,1.0,1,0.9444,-1,0,0.0,,isolated_attack
5100,Chevrolet,Chevrolet,1.0,1,0.9527,-1,0,0.0,,isolated_attack
5101,Chevrolet,Chevrolet,1.0,1,0.9528,-1,0,0.0,,isolated_attack
5102,Chevrolet,Chevrolet,1.0,1,0.9489,-1,0,0.0,,isolated_attack
5103,Chevrolet,Chevrolet,1.0,1,0.9542,-1,0,0.0,,isolated_attack
5104,Chevrolet,Chevrolet,1.0,1,0.8131,-1,0,0.0,,isolated_attack
5105,Chevrolet,Chevrolet,1.0,1,0.9478,-1,0,0.0,,isolated_attack
5106,Chevrolet,Chevrolet,1.0,1,0.9498,-1,0,0.0,,isolated_attack
5107,Chevrolet,Chevrolet,1.0,1,0.9494,-1,0,0.0,,isolated_attack
5108,Chevrolet,Chevrolet,1.0,1,0.9507,-1,0,0.0,,isolated_attack
5109,Chevrolet,Chevrolet,1.0,1,0.952,-1,0,0.0,,isolated_attack
5110,Chevrolet,Chevrolet,1.0,1,0.9536,-1,0,0.0,,isolated_attack
5111,Chevrolet,Chevrolet,1.0,1,0.9559,-1,0,0.0,,isolated_attack
5112,Chevrolet,Chevrolet,1.0,1,0.9486,-1,0,0.0,,isolated_attack
5113,Chevrolet,Chevrolet,1.0,1,0.9527,-1,0,0.0,,isolated_attack
5114,Chevrolet,Chevrolet,1.0,1,0.952,-1,0,0.0,,isolated_attack
5115,Chevrolet,Chevrolet,1.0,1,0.9492,-1,0,0.0,,isolated_attack
5116,Chevrolet,Chevrolet,1.0,1,0.9547,-1,0,0.0,,isolated_attack
5117,Chevrolet,Chevrolet,1.0,1,0.9552,-1,0,0.0,,isolated_attack
5118,Chevrolet,Chevrolet,1.0,1,0.9509,-1,0,0.0,,isolated_attack
5119,Chevrolet,Chevrolet,1.0,1,0.9501,-1,0,0.0,,isolated_attack
5120,Chevrolet,Chevrolet,1.0,1,0.9541,-1,0,0.0,,isolated_attack
5121,Chevrolet,Chevrolet,1.0,1,0.956,-1,0,0.0,,isolated_attack
5122,Chevrolet,Chevrolet,1.0,1,0.956,-1,0,0.0,,isolated_attack
5123,Chevrolet,Chevrolet,1.0,1,0.9394,-1,0,0.0,,isolated_attack
5124,Chevrolet,Chevrolet,1.0,1,0.9538,-1,0,0.0,,isolated_attack
5125,Chevrolet,Chevrolet,1.0,1,0.9461,-1,0,0.0,,isolated_attack
5126,Chevrolet,Chevrolet,1.0,1,0.9497,-1,0,0.0,,isolated_attack
5127,Chevrolet,Chevrolet,1.0,1,0.9513,-1,0,0.0,,isolated_attack
5128,Chevrolet,Chevrolet,1.0,1,0.947,-1,0,0.0,,isolated_attack
5129,Chevrolet,Chevrolet,1.0,1,0.957,-1,0,0.0,,isolated_attack
5130,Chevrolet,Chevrolet,1.0,1,0.9591,-1,0,0.0,,isolated_attack
5131,Chevrolet,Chevrolet,1.0,1,0.9606,-1,0,0.0,,isolated_attack
5132,Chevrolet,Chevrolet,1.0,1,0.9488,-1,0,0.0,,isolated_attack
5133,Chevrolet,Chevrolet,1.0,1,0.9524,-1,0,0.0,,isolated_attack
5134,Chevrolet,Chevrolet,1.0,1,0.9575,-1,0,0.0,,isolated_attack
5135,Chevrolet,Chevrolet,1.0,1,0.9575,-1,0,0.0,,isolated_attack
5136,Chevrolet,Chevrolet,1.0,1,0.9563,-1,0,0.0,,isolated_attack
5137,Chevrolet,Chevrolet,1.0,1,0.9534,-1,0,0.0,,isolated_attack
5138,Chevrolet,Chevrolet,1.0,1,0.9539,-1,0,0.0,,isolated_attack
5139,Chevrolet,Chevrolet,1.0,1,0.9587,-1,0,0.0,,isolated_attack
5140,Chevrolet,Chevrolet,1.0,1,0.9537,-1,0,0.0,,isolated_attack
5141,Chevrolet,Chevrolet,1.0,1,0.9569,-1,0,0.0,,isolated_attack
5142,Chevrolet,Chevrolet,1.0,1,0.9557,-1,0,0.0,,isolated_attack
5143,Chevrolet,Chevrolet,1.0,1,0.9453,-1,0,0.0,,isolated_attack
5144,Chevrolet,Chevrolet,1.0,1,0.9541,-1,0,0.0,,isolated_attack
5145,Chevrolet,Chevrolet,1.0,1,0.9504,-1,0,0.0,,isolated_attack
5146,Chevrolet,Chevrolet,1.0,1,0.9535,-1,0,0.0,,isolated_attack
5147,Chevrolet,Chevrolet,1.0,1,0.9562,-1,0,0.0,,isolated_attack
5148,Chevrolet,Chevrolet,1.0,1,0.9543,-1,0,0.0,,isolated_attack
5149,Chevrolet,Chevrolet,1.0,1,0.9593,-1,0,0.0,,isolated_attack
5150,Chevrolet,Chevrolet,1.0,1,0.9632,-1,0,0.0,,isolated_attack
5151,Chevrolet,Chevrolet,1.0,1,0.9564,-1,0,0.0,,isolated_attack
5152,Chevrolet,Chevrolet,1.0,1,0.9557,-1,0,0.0,,isolated_attack
5153,Chevrolet,Chevrolet,1.0,1,0.9559,-1,0,0.0,,isolated_attack
5154,Chevrolet,Chevrolet,1.0,1,0.9603,-1,0,0.0,,isolated_attack
5155,Chevrolet,Chevrolet,1.0,1,0.9625,-1,0,0.0,,isolated_attack
5156,Chevrolet,Chevrolet,1.0,1,0.9556,-1,0,0.0,,isolated_attack
5157,Chevrolet,Chevrolet,1.0,1,0.9556,-1,0,0.0,,isolated_attack
5158,Chevrolet,Chevrolet,1.0,1,0.9573,-1,0,0.0,,isolated_attack
5159,Chevrolet,Chevrolet,1.0,1,0.9495,-1,0,0.0,,isolated_attack
5160,Chevrolet,Chevrolet,1.0,1,0.9583,-1,0,0.0,,isolated_attack
5161,Chevrolet,Chevrolet,1.0,1,0.9641,-1,0,0.0,,isolated_attack
5162,Chevrolet,Chevrolet,1.0,1,0.9538,-1,0,0.0,,isolated_attack
5163,Chevrolet,Chevrolet,1.0,1,0.9539,-1,0,0.0,,isolated_attack
5164,Chevrolet,Chevrolet,1.0,1,0.9544,-1,0,0.0,,isolated_attack
5165,Chevrolet,Chevrolet,1.0,1,0.9521,-1,0,0.0,,isolated_attack
5166,Chevrolet,Chevrolet,1.0,1,0.955,-1,0,0.0,,isolated_attack
5167,Chevrolet,Chevrolet,1.0,1,0.9563,-1,0,0.0,,isolated_attack
5168,Chevrolet,Chevrolet,1.0,1,0.9583,-1,0,0.0,,isolated_attack
5169,Chevrolet,Chevrolet,1.0,1,0.9531,-1,0,0.0,,isolated_attack
5170,Chevrolet,Chevrolet,1.0,1,0.9555,-1,0,0.0,,isolated_attack
5171,Chevrolet,Chevrolet,1.0,1,0.9588,-1,0,0.0,,isolated_attack
5172,Chevrolet,Chevrolet,1.0,1,0.9516,-1,0,0.0,,isolated_attack
5173,Chevrolet,Chevrolet,1.0,1,0.9533,-1,0,0.0,,isolated_attack
5174,Chevrolet,Chevrolet,1.0,1,0.9514,-1,0,0.0,,isolated_attack
5175,Chevrolet,Chevrolet,1.0,1,0.9539,-1,0,0.0,,isolated_attack
5176,Chevrolet,Chevrolet,1.0,1,0.9559,-1,0,0.0,,isolated_attack
5177,Chevrolet,Chevrolet,1.0,1,0.9535,-1,0,0.0,,isolated_attack
5178,Chevrolet,Chevrolet,1.0,1,0.9512,-1,0,0.0,,isolated_attack
5179,Chevrolet,Chevrolet,1.0,1,0.9484,-1,0,0.0,,isolated_attack
5180,Chevrolet,Chevrolet,1.0,1,0.9597,-1,0,0.0,,isolated_attack
5181,Chevrolet,Chevrolet,1.0,1,0.9595,-1,0,0.0,,isolated_attack
5182,Chevrolet,Chevrolet,1.0,1,0.9549,-1,0,0.0,,isolated_attack
5183,Chevrolet,Chevrolet,1.0,1,0.9565,-1,0,0.0,,isolated_attack
5184,Chevrolet,Chevrolet,1.0,1,0.9522,-1,0,0.0,,isolated_attack
5185,Chevrolet,Chevrolet,1.0,1,0.9537,-1,0,0.0,,isolated_attack
5186,Chevrolet,Chevrolet,1.0,1,0.955,-1,0,0.0,,isolated_attack
5187,Chevrolet,Chevrolet,1.0,1,0.9547,-1,0,0.0,,isolated_attack
5188,Chevrolet,Chevrolet,1.0,1,0.9626,-1,0,0.0,,isolated_attack
5189,Chevrolet,Chevrolet,1.0,1,0.9563,-1,0,0.0,,isolated_attack
5190,Chevrolet,Chevrolet,1.0,1,0.9554,-1,0,0.0,,isolated_attack
5191,Chevrolet,Chevrolet,1.0,1,0.9571,-1,0,0.0,,isolated_attack
5192,Chevrolet,Chevrolet,1.0,1,0.9491,-1,0,0.0,,isolated_attack
5193,Chevrolet,Chevrolet,1.0,1,0.9545,-1,0,0.0,,isolated_attack
5194,Chevrolet,Chevrolet,1.0,1,0.9506,-1,0,0.0,,isolated_attack
5195,Chevrolet,Chevrolet,1.0,1,0.9504,-1,0,0.0,,isolated_attack
5196,Chevrolet,Chevrolet,1.0,1,0.9597,-1,0,0.0,,isolated_attack
5197,Chevrolet,Chevrolet,1.0,1,0.9621,-1,0,0.0,,isolated_attack
5198,Chevrolet,Chevrolet,1.0,1,0.9594,-1,0,0.0,,isolated_attack
5199,Chevrolet,Chevrolet,1.0,1,0.9529,-1,0,0.0,,isolated_attack
5200,Chevrolet,Chevrolet,1.0,1,0.9558,-1,0,0.0,,isolated_attack
5201,Chevrolet,Chevrolet,1.0,1,0.963,-1,0,0.0,,isolated_attack
5202,Chevrolet,Chevrolet,1.0,1,0.9527,-1,0,0.0,,isolated_attack
5203,Chevrolet,Chevrolet,1.0,1,0.9526,-1,0,0.0,,isolated_attack
5204,Chevrolet,Chevrolet,1.0,1,0.9482,-1,0,0.0,,isolated_attack
5205,Chevrolet,Chevrolet,1.0,1,0.9493,-1,0,0.0,,isolated_attack
5206,Chevrolet,Chevrolet,1.0,1,0.9571,-1,0,0.0,,isolated_attack
5207,Chevrolet,Chevrolet,1.0,1,0.9587,-1,0,0.0,,isolated_attack
5208,Chevrolet,Chevrolet,1.0,1,0.9587,-1,0,0.0,,isolated_attack
5209,Chevrolet,Chevrolet,1.0,1,0.9521,-1,0,0.0,,isolated_attack
5210,Chevrolet,Chevrolet,1.0,1,0.9513,-1,0,0.0,,isolated_attack
5211,Chevrolet,Chevrolet,1.0,1,0.9589,-1,0,0.0,,isolated_attack
5212,Chevrolet,Chevrolet,1.0,1,0.9503,-1,0,0.0,,isolated_attack
5213,Chevrolet,Chevrolet,1.0,1,0.9545,-1,0,0.0,,isolated_attack
5214,Chevrolet,Chevrolet,1.0,1,0.9509,-1,0,0.0,,isolated_attack
5215,Chevrolet,Chevrolet,1.0,1,0.9538,-1,0,0.0,,isolated_attack
5216,Chevrolet,Chevrolet,1.0,1,0.9607,-1,0,0.0,,isolated_attack
5217,Chevrolet,Chevrolet,1.0,1,0.9607,-1,0,0.0,,isolated_attack
5218,Chevrolet,Chevrolet,1.0,1,0.959,-1,0,0.0,,isolated_attack
5219,Chevrolet,Chevrolet,1.0,1,0.9488,-1,0,0.0,,isolated_attack
5220,Chevrolet,Chevrolet,1.0,1,0.953,-1,0,0.0,,isolated_attack
5221,Chevrolet,Chevrolet,1.0,1,0.9641,-1,0,0.0,,isolated_attack
5222,Chevrolet,Chevrolet,1.0,1,0.959,-1,0,0.0,,isolated_attack
5223,Chevrolet,Chevrolet,1.0,1,0.9576,-1,0,0.0,,isolated_attack
5224,Chevrolet,Chevrolet,1.0,1,0.9593,-1,0,0.0,,isolated_attack
5225,Chevrolet,Chevrolet,1.0,1,0.9516,-1,0,0.0,,isolated_attack
5226,Chevrolet,Chevrolet,1.0,1,0.9527,-1,0,0.0,,isolated_attack
5227,Chevrolet,Chevrolet,1.0,1,0.9596,-1,0,0.0,,isolated_attack
5228,Chevrolet,Chevrolet,1.0,1,0.9627,-1,0,0.0,,isolated_attack
5229,Chevrolet,Chevrolet,1.0,1,0.9582,-1,0,0.0,,isolated_attack
5230,Chevrolet,Chevrolet,1.0,1,0.9531,-1,0,0.0,,isolated_attack
5231,Chevrolet,Chevrolet,1.0,1,0.954,-1,0,0.0,,isolated_attack
5232,Chevrolet,Chevrolet,1.0,1,0.954,-1,0,0.0,,isolated_attack
5233,Chevrolet,Chevrolet,1.0,1,0.9587,-1,0,0.0,,isolated_attack
5234,Chevrolet,Chevrolet,1.0,1,0.9548,-1,0,0.0,,isolated_attack
5235,Chevrolet,Chevrolet,1.0,1,0.9554,-1,0,0.0,,isolated_attack
5236,Chevrolet,Chevrolet,1.0,1,0.9555,-1,0,0.0,,isolated_attack
5237,Chevrolet,Chevrolet,1.0,1,0.9539,-1,0,0.0,,isolated_attack
5238,Chevrolet,Chevrolet,1.0,1,0.9549,-1,0,0.0,,isolated_attack
5239,Chevrolet,Chevrolet,1.0,1,0.9507,-1,0,0.0,,isolated_attack
5240,Chevrolet,Chevrolet,1.0,1,0.9509,-1,0,0.0,,isolated_attack
5241,Chevrolet,Chevrolet,1.0,1,0.9526,-1,0,0.0,,isolated_attack
5242,Chevrolet,Chevrolet,1.0,1,0.9566,-1,0,0.0,,isolated_attack
5243,Chevrolet,Chevrolet,1.0,1,0.96,-1,0,0.0,,isolated_attack
5244,Chevrolet,Chevrolet,1.0,1,0.9562,-1,0,0.0,,isolated_attack
5245,Chevrolet,Chevrolet,1.0,1,0.9584,-1,0,0.0,,isolated_attack
5246,Chevrolet,Chevrolet,1.0,1,0.952,-1,0,0.0,,isolated_attack
5247,Chevrolet,Chevrolet,1.0,1,0.9591,-1,0,0.0,,isolated_attack
5248,Chevrolet,Chevrolet,1.0,1,0.9601,-1,0,0.0,,isolated_attack
5249,Chevrolet,Chevrolet,1.0,1,0.9551,-1,0,0.0,,isolated_attack
5250,Chevrolet,Chevrolet,1.0,1,0.9567,-1,0,0.0,,isolated_attack
5251,Chevrolet,Chevrolet,1.0,1,0.9552,-1,0,0.0,,isolated_attack
5252,Chevrolet,Chevrolet,1.0,1,0.9491,-1,0,0.0,,isolated_attack
5253,Chevrolet,Chevrolet,1.0,1,0.9593,-1,0,0.0,,isolated_attack
5254,Chevrolet,Chevrolet,1.0,1,0.9561,-1,0,0.0,,isolated_attack
5255,Chevrolet,Chevrolet,1.0,1,0.8947,-1,0,0.0,,isolated_attack
5256,Chevrolet,Chevrolet,1.0,1,0.9103,-1,0,0.0,,isolated_attack
5257,Chevrolet,Chevrolet,0.992327,1,0.8648,-1,0,0.0,,isolated_attack
5258,Chevrolet,Chevrolet,0.979174,1,0.7064,-1,0,0.0,,isolated_attack
5259,Chevrolet,Chevrolet,1.0,1,0.896,-1,0,0.0,,isolated_attack
5260,Chevrolet,Chevrolet,1.0,1,0.7355,-1,0,0.0,,isolated_attack
5261,Chevrolet,Chevrolet,1.0,1,0.9197,-1,0,0.0,,isolated_attack
5262,Chevrolet,Chevrolet,0.998904,1,0.8777,-1,0,0.0,,isolated_attack
5263,Chevrolet,Chevrolet,0.993058,1,0.8898,-1,0,0.0,,isolated_attack
5264,Chevrolet,Chevrolet,0.990135,1,0.8771,-1,0,0.0,,isolated_attack
5265,Chevrolet,Chevrolet,0.99525,1,0.8688,-1,0,0.0,,isolated_attack
5266,Chevrolet,Chevrolet,0.994885,1,0.8559,-1,0,0.0,,isolated_attack
5267,Chevrolet,Chevrolet,1.0,1,0.901,-1,0,0.0,,isolated_attack
5268,Chevrolet,Chevrolet,1.0,1,0.8877,-1,0,0.0,,isolated_attack
5269,Chevrolet,Chevrolet,0.981732,1,0.8659,-1,0,0.0,,isolated_attack
5270,Chevrolet,Chevrolet,0.998173,1,0.7219,-1,0,0.0,,isolated_attack
5271,Chevrolet,Chevrolet,0.987578,1,0.8705,-1,0,0.0,,isolated_attack
5272,Chevrolet,Chevrolet,0.977347,1,0.8643,-1,0,0.0,,isolated_attack
5273,Chevrolet,Chevrolet,0.977347,1,0.8512,-1,0,0.0,,isolated_attack
5274,Chevrolet,Chevrolet,0.999635,1,0.8846,-1,0,0.0,,isolated_attack
5275,Chevrolet,Chevrolet,1.0,1,0.9128,-1,0,0.0,,isolated_attack
5276,Chevrolet,Chevrolet,0.995616,1,0.7268,-1,0,0.0,,isolated_attack
5277,Chevrolet,Chevrolet,0.999635,1,0.877,-1,0,0.0,,isolated_attack
5278,Chevrolet,Chevrolet,0.998904,1,0.8886,-1,0,0.0,,isolated_attack
5279,Chevrolet,Chevrolet,0.994154,1,0.8931,-1,0,0.0,,isolated_attack
5280,Chevrolet,Chevrolet,1.0,1,0.9045,-1,0,0.0,,isolated_attack
5281,Chevrolet,Chevrolet,1.0,1,0.8865,-1,0,0.0,,isolated_attack
5282,Chevrolet,Chevrolet,1.0,1,0.8851,-1,0,0.0,,isolated_attack
5283,Chevrolet,Chevrolet,0.987943,1,0.8876,-1,0,0.0,,isolated_attack
5284,Chevrolet,Chevrolet,0.997442,1,0.8977,-1,0,0.0,,isolated_attack
5285,Chevrolet,Chevrolet,0.983193,1,0.8788,-1,0,0.0,,isolated_attack
5286,Chevrolet,Chevrolet,0.999635,1,0.8849,-1,0,0.0,,isolated_attack
5287,Chevrolet,Chevrolet,1.0,1,0.8835,-1,0,0.0,,isolated_attack
5288,Chevrolet,Chevrolet,1.0,1,0.8629,-1,0,0.0,,isolated_attack
5289,Chevrolet,Chevrolet,0.992693,1,0.8973,-1,0,0.0,,isolated_attack
5290,Chevrolet,Chevrolet,0.996346,1,0.8979,-1,0,0.0,,isolated_attack
5291,Chevrolet,Chevrolet,0.988674,1,0.9004,-1,0,0.0,,isolated_attack
5292,Chevrolet,Chevrolet,0.995616,1,0.8844,-1,0,0.0,,isolated_attack
5293,Chevrolet,Chevrolet,0.934235,1,0.7763,-1,0,0.0,,isolated_attack
5294,Chevrolet,Chevrolet,0.994154,1,0.8988,-1,0,0.0,,isolated_attack
5295,Chevrolet,Chevrolet,0.996712,1,0.8858,-1,0,0.0,,isolated_attack
5296,Chevrolet,Chevrolet,0.996712,1,0.8866,-1,0,0.0,,isolated_attack
5297,Chevrolet,Chevrolet,1.0,1,0.7066,-1,0,0.0,,isolated_attack
5298,Chevrolet,Chevrolet,1.0,1,0.9033,-1,0,0.0,,isolated_attack
5299,Chevrolet,Chevrolet,0.99525,1,0.9042,-1,0,0.0,,isolated_attack
5300,Chevrolet,Chevrolet,0.993789,1,0.8704,-1,0,0.0,,isolated_attack
5301,Chevrolet,Chevrolet,0.994154,1,0.8754,-1,0,0.0,,isolated_attack
5302,Chevrolet,Chevrolet,1.0,1,0.9176,-1,0,0.0,,isolated_attack
5303,Chevrolet,Chevrolet,1.0,1,0.9153,-1,0,0.0,,isolated_attack
5304,Chevrolet,Chevrolet,0.996712,1,0.8666,-1,0,0.0,,isolated_attack
5305,Chevrolet,Chevrolet,1.0,1,0.8909,-1,0,0.0,,isolated_attack
5306,Chevrolet,Chevrolet,1.0,1,0.9015,-1,0,0.0,,isolated_attack
5307,Chevrolet,Chevrolet,0.998539,1,0.9029,-1,0,0.0,,isolated_attack
5308,Chevrolet,Chevrolet,0.990866,1,0.8814,-1,0,0.0,,isolated_attack
5309,Chevrolet,Chevrolet,0.975886,1,0.8732,-1,0,0.0,,isolated_attack
5310,Chevrolet,Chevrolet,0.982463,1,0.8663,-1,0,0.0,,isolated_attack
5311,Chevrolet,Chevrolet,1.0,1,0.9148,-1,0,0.0,,isolated_attack
5312,Chevrolet,Chevrolet,0.996712,1,0.8997,-1,0,0.0,,isolated_attack
5313,Chevrolet,Chevrolet,0.996712,1,0.8722,-1,0,0.0,,isolated_attack
5314,Chevrolet,Chevrolet,1.0,1,0.7264,-1,0,0.0,,isolated_attack
5315,Chevrolet,Chevrolet,0.998904,1,0.9083,-1,0,0.0,,isolated_attack
5316,Chevrolet,Chevrolet,1.0,1,0.8959,-1,0,0.0,,isolated_attack
5317,Chevrolet,Chevrolet,0.961637,1,0.8515,-1,0,0.0,,isolated_attack
5318,Chevrolet,Chevrolet,0.97954,1,0.878,-1,0,0.0,,isolated_attack
5319,Chevrolet,Chevrolet,0.972963,1,0.8843,-1,0,0.0,,isolated_attack
5320,Chevrolet,Chevrolet,0.96456,1,0.8205,-1,0,0.0,,isolated_attack
5321,Chevrolet,Chevrolet,0.998904,1,0.9037,-1,0,0.0,,isolated_attack
5322,Chevrolet,Chevrolet,1.0,1,0.9079,-1,0,0.0,,isolated_attack
5323,Chevrolet,Chevrolet,1.0,1,0.8977,-1,0,0.0,,isolated_attack
5324,Chevrolet,Chevrolet,0.999635,1,0.8898,-1,0,0.0,,isolated_attack
5325,Chevrolet,Chevrolet,1.0,1,0.8985,-1,0,0.0,,isolated_attack
5326,Chevrolet,Chevrolet,0.998173,1,0.9022,-1,0,0.0,,isolated_attack
5327,Chevrolet,Chevrolet,1.0,1,0.9033,-1,0,0.0,,isolated_attack
5328,Chevrolet,Chevrolet,1.0,1,0.8917,-1,0,0.0,,isolated_attack
5329,Chevrolet,Chevrolet,0.993058,1,0.905,-1,0,0.0,,isolated_attack
5330,Chevrolet,Chevrolet,1.0,1,0.9171,-1,0,0.0,,isolated_attack
5331,Chevrolet,Chevrolet,0.985751,1,0.8745,-1,0,0.0,,isolated_attack
5332,Chevrolet,Chevrolet,1.0,1,0.8809,-1,0,0.0,,isolated_attack
5333,Chevrolet,Chevrolet,0.998904,1,0.8895,-1,0,0.0,,isolated_attack
5334,Chevrolet,Chevrolet,1.0,1,0.7236,-1,0,0.0,,isolated_attack
5335,Chevrolet,Chevrolet,0.992693,1,0.8969,-1,0,0.0,,isolated_attack
5336,Chevrolet,Chevrolet,0.998904,1,0.9089,-1,0,0.0,,isolated_attack
5337,Chevrolet,Chevrolet,0.993789,1,0.8998,-1,0,0.0,,isolated_attack
5338,Chevrolet,Chevrolet,0.994154,1,0.882,-1,0,0.0,,isolated_attack
5339,Chevrolet,Chevrolet,0.959079,1,0.8249,-1,0,0.0,,isolated_attack
5340,Chevrolet,Chevrolet,0.984655,1,0.8707,-1,0,0.0,,isolated_attack
5341,Chevrolet,Chevrolet,0.999635,1,0.896,-1,0,0.0,,isolated_attack
