event_id,vehicle_model,attack_type,algorithm,cluster_id,n_vehicles_in_cluster,mean_behavioural_similarity,final_classification
EVT-CHV-005392,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005393,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005394,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005395,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005396,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005397,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005398,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005399,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005400,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005401,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005402,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005403,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005404,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005405,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005406,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005407,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005408,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005409,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005410,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005411,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005412,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005413,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005414,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005415,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005416,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005417,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005418,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005419,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005420,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005421,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005422,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005423,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005424,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005425,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005426,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005427,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005428,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005429,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005430,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005431,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005432,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005433,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005434,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005435,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005436,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005437,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005438,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005439,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005440,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005441,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005442,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005443,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005444,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005445,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005446,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005447,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005448,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005449,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005450,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005451,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005452,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005453,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005454,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005455,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005456,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005457,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005458,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005459,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005460,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005461,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005462,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005463,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005464,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005465,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005466,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005467,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005468,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005469,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005470,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005471,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005472,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005473,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005474,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005475,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005476,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005477,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005478,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005479,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005480,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005481,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005482,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005483,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005484,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005485,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005486,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005487,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005488,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005489,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005490,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005491,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005492,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005493,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005494,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005495,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005496,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005497,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005498,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005499,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005500,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005501,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005502,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005503,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005504,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005505,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005506,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005507,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005508,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005509,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005510,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005511,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005512,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005513,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005514,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005515,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005516,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005517,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005518,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005519,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005520,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005521,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005522,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005523,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005524,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005525,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005526,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005527,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005528,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005529,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005530,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005531,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005532,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005533,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005534,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005535,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005536,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005537,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005538,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005539,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005540,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005541,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005542,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005543,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005544,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005545,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005546,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005547,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005548,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005549,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005550,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005551,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005552,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005553,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005554,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005555,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005556,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005557,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005558,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005559,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005560,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005561,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005562,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005563,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005564,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005565,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005566,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005567,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005568,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005569,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005570,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005571,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005572,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005573,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005574,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005575,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005576,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005577,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005578,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005579,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005580,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005581,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005582,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005583,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005584,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005585,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005586,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005587,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005588,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005589,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005590,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005591,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005592,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005593,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005594,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005595,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005596,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005597,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005598,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005599,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005600,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005601,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005602,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005603,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005604,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005605,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005606,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005607,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005608,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005609,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005610,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005611,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005612,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005613,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005614,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005615,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005616,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005617,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005618,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005619,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005620,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005621,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005622,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005623,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005624,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005625,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005626,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005627,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005628,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005629,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005630,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005631,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005632,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005633,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005634,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005635,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005636,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005637,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005638,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005639,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005640,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005641,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005642,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005643,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005644,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005645,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005646,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005647,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005648,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005649,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005650,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005651,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005652,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005653,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005654,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005655,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005656,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005657,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005658,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005659,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005660,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005661,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005662,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005663,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005664,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005665,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005666,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005667,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005668,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005669,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005670,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005671,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005672,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005673,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005674,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005675,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005676,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005677,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005678,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005679,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005680,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005681,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005682,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005683,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005684,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005685,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005686,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005687,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005688,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005689,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005690,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005691,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005692,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005693,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-005694,Chevrolet,malfunction,kmeans,4,1,0.99381,Isolated anomaly
